"contest_id","area_id","title","start_date","end_date","election_identifier"
89,130,"Diputación del Distrito Federal 18 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-HUIXQUILUCAN,JILOTZINGO,OTZOLOTEPEC,TOLUCA,XONACATLAN-NATIONAL_LOWER-runoff-2024"
90,207,"Diputación del Distrito Federal 18 de JALISCO",2024-03-01,2024-05-29,"MX-JAL-AMECA,ATENGO,AUTLAN DE NAVARRO,AYUTLA,CASIMIRO CASTILLO,CIHUATLAN,CUAUTITLAN DE GARCIA BARRAGAN,CUAUTLA,CHIQUILISTLAN,EJUTLA,EL GRULLO,LA HUERTA,JUCHITLAN,EL LIMON,VILLA PURIFICACION,TECOLOTLAN,TENAMAXTLAN,TOLIMAN,TONAYA,TUXCACUESCO,UNION DE TULA,ZAPOTITLAN DE VADILLO-NATIONAL_LOWER-runoff-2024"
91,354,"Diputación del Distrito Federal 18 de VERACRUZ DE IGNACIO DE LA LLAVE",2024-03-01,2024-05-29,"MX-VER-ACULTZINGO,AQUILA,ASTACINGA,ATLAHUILCO,CAMERINO Z. MENDOZA,COETZALA,CUICHAPA,HUILOAPAN DE CUAUHTEMOC,MAGDALENA,MALTRATA,MIXTLA DE ALTAMIRANO,NARANJAL,NOGALES,OMEALCA,RAFAEL DELGADO,LOS REYES,SAN ANDRES TENEJAPAN,SOLEDAD ATZOMPA,TEHUIPANGO,TEQUILA,TEXHUACAN,TEZONAPA,TLAQUILPA,TLILAPAN,XOXOCOTLA,ZONGOLICA-NATIONAL_LOWER-runoff-2024"
92,90,"Diputación del Distrito Federal 19 de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-IZTAPALAPA-NATIONAL_LOWER-runoff-2024"
93,131,"Diputación del Distrito Federal 19 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-TLALNEPANTLA DE BAZ-NATIONAL_LOWER-runoff-2024"
94,208,"Diputación del Distrito Federal 19 de JALISCO",2024-03-01,2024-05-29,"MX-JAL-AMACUECA,ATOYAC,ZAPOTLAN EL GRANDE,SAN GABRIEL,GOMEZ FARIAS,JILOTLAN DE LOS DOLORES,SANTA MARIA DEL ORO,PIHUAMO,QUITUPAN,SAYULA,TAMAZULA DE GORDIANO,TAPALPA,TECALITLAN,TECHALUTA DE MONTENEGRO,TONILA,TUXPAN,VALLE DE JUAREZ,ZAPOTILTIC-NATIONAL_LOWER-runoff-2024"
95,355,"Diputación del Distrito Federal 19 de VERACRUZ DE IGNACIO DE LA LLAVE",2024-03-01,2024-05-29,"MX-VER-ACULA,ALVARADO,AMATITLAN,ANGEL R. CABADA,CATEMACO,LERDO DE TEJADA,SALTABARRANCA,SAN ANDRES TUXTLA,SANTIAGO TUXTLA,TLACOTALPAN-NATIONAL_LOWER-runoff-2024"
96,5,"Diputación del Distrito Federal 2 de AGUASCALIENTES",2024-03-01,2024-05-29,"MX-AGU-AGUASCALIENTES-NATIONAL_LOWER-runoff-2024"
97,10,"Diputación del Distrito Federal 2 de BAJA CALIFORNIA",2024-03-01,2024-05-29,"MX-BCN-MEXICALI-NATIONAL_LOWER-runoff-2024"
98,19,"Diputación del Distrito Federal 2 de BAJA CALIFORNIA SUR",2024-03-01,2024-05-29,"MX-BCS-LA PAZ,LOS CABOS-NATIONAL_LOWER-runoff-2024"
99,37,"Diputación del Distrito Federal 2 de CAMPECHE",2024-03-01,2024-05-29,"MX-CAM-CARMEN,CHAMPOTON,PALIZADA,ESCARCEGA,CANDELARIA,SEYBAPLAYA-NATIONAL_LOWER-runoff-2024"
100,55,"Diputación del Distrito Federal 2 de CHIAPAS",2024-03-01,2024-05-29,"MX-CHP-AMATAN,BOCHIL,EL BOSQUE,CHALCHIHUITAN,CHENALHO,HUITIUPAN,IXHUATAN,IXTAPA,JITOTOL,LARRAINZAR,MITONTIC,PANTELHO,PUEBLO NUEVO SOLISTAHUACAN,SIMOJOVEL,SOYALO,ALDAMA,SAN ANDRES DURAZNAL,SANTIAGO EL PINAR,RINCON CHAMULA SAN PEDRO-NATIONAL_LOWER-runoff-2024"
101,24,"Diputación del Distrito Federal 2 de CHIHUAHUA",2024-03-01,2024-05-29,"MX-CHH-AHUMADA,ASCENSION,BUENAVENTURA,CASAS GRANDES,GALEANA,GUADALUPE,IGNACIO ZARAGOZA,JANOS,JUAREZ,NUEVO CASAS GRANDES,PRAXEDIS G. GUERRERO-NATIONAL_LOWER-runoff-2024"
102,91,"Diputación del Distrito Federal 2 de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-GUSTAVO A. MADERO-NATIONAL_LOWER-runoff-2024"
103,42,"Diputación del Distrito Federal 2 de COAHUILA DE ZARAGOZA",2024-03-01,2024-05-29,"MX-COA-CASTAÑOS,CUATROCIENEGAS,FRANCISCO I. MADERO,LAMADRID,MUZQUIZ,NADADORES,OCAMPO,RAMOS ARIZPE,SACRAMENTO,SAN BUENAVENTURA,SAN PEDRO,SIERRA MOJADA-NATIONAL_LOWER-runoff-2024"
104,34,"Diputación del Distrito Federal 2 de COLIMA",2024-03-01,2024-05-29,"MX-COL-ARMERIA,IXTLAHUACAN,MANZANILLO,MINATITLAN,TECOMAN-NATIONAL_LOWER-runoff-2024"
105,106,"Diputación del Distrito Federal 2 de DURANGO",2024-03-01,2024-05-29,"MX-DUR-GOMEZ PALACIO,GUANACEVI,HIDALGO,INDE,MAPIMI,OCAMPO,EL ORO,SAN BERNARDO,SAN PEDRO DEL GALLO,TLAHUALILO-NATIONAL_LOWER-runoff-2024"
106,132,"Diputación del Distrito Federal 2 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-JALTENCO,NEXTLALPAN,TULTEPEC,TULTITLAN,TONANITLA-NATIONAL_LOWER-runoff-2024"
107,181,"Diputación del Distrito Federal 2 de GUANAJUATO",2024-03-01,2024-05-29,"MX-GUA-SAN MIGUEL DE ALLENDE,CELAYA,COMONFORT,SAN JOSE ITURBIDE-NATIONAL_LOWER-runoff-2024"
108,165,"Diputación del Distrito Federal 2 de GUERRERO",2024-03-01,2024-05-29,"MX-GRO-ATENANGO DEL RIO,BUENAVISTA DE CUELLAR,COPALILLO,HUITZUCO DE LOS FIGUEROA,IGUALA DE LA INDEPENDENCIA,PILCAYA,TAXCO DE ALARCON,TEPECOACUILCO DE TRUJANO,TETIPAC-NATIONAL_LOWER-runoff-2024"
109,191,"Diputación del Distrito Federal 2 de HIDALGO",2024-03-01,2024-05-29,"MX-HID-ALFAJAYUCAN,CARDONAL,CHAPULHUACAN,CHILCUAUTLA,IXMIQUILPAN,JACALA DE LEDEZMA,LA MISION,NICOLAS FLORES,PACULA,PISAFLORES,PROGRESO DE OBREGON,SAN SALVADOR,SANTIAGO DE ANAYA,TASQUILLO,TECOZAUTLA,ZIMAPAN-NATIONAL_LOWER-runoff-2024"
110,209,"Diputación del Distrito Federal 2 de JALISCO",2024-03-01,2024-05-29,"MX-JAL-ENCARNACION DE DIAZ,LAGOS DE MORENO,OJUELOS DE JALISCO,SAN DIEGO DE ALEJANDRIA,SAN JUAN DE LOS LAGOS,SAN JULIAN,UNION DE SAN ANTONIO-NATIONAL_LOWER-runoff-2024"
111,224,"Diputación del Distrito Federal 2 de MICHOACÁN DE OCAMPO",2024-03-01,2024-05-29,"MX-MIC-HUANDACAREO,HUANIQUEO,INDAPARAPEO,JIMENEZ,JOSE SIXTO VERDUZCO,MORELOS,PANINDICUARO,PENJAMILLO,PURUANDIRO,SANTA ANA MAYA,TARIMBARO,ALVARO OBREGON,ANGAMACUTIRO,COPANDARO,CUITZEO,CHARO,CHUCANDIRO-NATIONAL_LOWER-runoff-2024"
112,234,"Diputación del Distrito Federal 2 de MORELOS",2024-03-01,2024-05-29,"MX-MOR-CUERNAVACA,EMILIANO ZAPATA,JIUTEPEC,XOCHITEPEC-NATIONAL_LOWER-runoff-2024"
113,241,"Diputación del Distrito Federal 2 de NAYARIT",2024-03-01,2024-05-29,"MX-NAY-TEPIC,XALISCO-NATIONAL_LOWER-runoff-2024"
114,249,"Diputación del Distrito Federal 2 de NUEVO LEÓN",2024-03-01,2024-05-29,"MX-NLE-APODACA,GRAL. ESCOBEDO,GRAL. ZUAZUA,PESQUERIA,SAN NICOLAS DE LOS GARZA-NATIONAL_LOWER-runoff-2024"
115,260,"Diputación del Distrito Federal 2 de OAXACA",2024-03-01,2024-05-29,"MX-OAX-SAN JUAN DE LOS CUES,SAN JUAN DEL ESTADO,SAN JUAN QUIOTEPEC,SAN JUAN TEPEUXILA,SAN LORENZO CACAOTEPEC,SAN LORENZO CUAUNECUILTITLA,SAN LUCAS ZOQUIAPAM,SAN MARTIN TOXPALAN,SAN MATEO YOLOXOCHITLAN,SAN MIGUEL ALOAPAM,SAN MIGUEL CHICAHUA,SAN MIGUEL HUAUTLA,SAN MIGUEL SANTA FLOR,SAN PABLO HUITZO,SAN PEDRO COXCALTEPEC CANTAROS,SAN PEDRO IXCATLAN,SAN PEDRO JALTEPETONGO,SAN PEDRO JOCOTIPAC,SAN PEDRO OCOPETATILLO,SAN PEDRO SOCHIAPAM,SAN PEDRO TEUTILA,SANTA ANA ATEIXTLAHUACA,SANTA ANA CUAUHTEMOC,SANTA CRUZ ACATEPEC,SANTA MARIA APAZCO,SANTA MARIA LA ASUNCION,SANTA MARIA CHILCHOTLA,SANTA MARIA IXCATLAN,SANTA MARIA PAPALO,SANTA MARIA TECOMAVACA,SANTA MARIA TEOPOXCO,SANTA MARIA TEXCATITLAN,SANTA MARIA TLALIXTAC,SANTIAGO APOALA,SANTIAGO HUAUCLILLA,SANTIAGO NACALTEPEC,ASUNCION NOCHIXTLAN,CONCEPCION PAPALO,CUYAMECALCO VILLA DE ZARAGOZA,ELOXOCHITLAN DE FLORES MAGON,GUADALUPE ETLA,HUAUTEPEC,HUAUTLA DE JIMENEZ,MAGDALENA APASCO,MAZATLAN VILLA DE FLORES,NAZARENO ETLA,REYES ETLA,SAN AGUSTIN ETLA,SAN ANDRES TEOTILALPAM,SAN ANDRES ZAUTLA,SAN ANTONIO NANAHUATIPAM,SAN BARTOLOME AYAUTLA,SAN FELIPE JALAPA DE DIAZ,SAN FELIPE USILA,SAN FRANCISCO CHAPULAPA,SAN FRANCISCO HUEHUETLAN,SAN FRANCISCO TELIXTLAHUACA,SAN JERONIMO SOSOLA,SAN JERONIMO TECOATL,SAN JOSE INDEPENDENCIA,SAN JOSE TENANGO,SAN JUAN BAUTISTA ATATLAHUCA,SAN JUAN BAUTISTA CUICATLAN,SAN JUAN BAUTISTA GUELACHE,SAN JUAN BAUTISTA JAYACATLAN,SAN JUAN BAUTISTA TLACOATZINTEPEC,CHIQUIHUITLAN DE BENITO JUAREZ,SAN JUAN COATZOSPAM,SANTIAGO SUCHILQUITONGO,SANTIAGO TENANGO,SANTIAGO TEXCALCINGO,SANTOS REYES PAPALO,SOLEDAD ETLA,TEOTITLAN DE FLORES MAGON,VALERIO TRUJANO,VILLA DE ETLA-NATIONAL_LOWER-runoff-2024"
116,276,"Diputación del Distrito Federal 2 de PUEBLA",2024-03-01,2024-05-29,"MX-PUE-AHUACATLAN,AHUAZOTEPEC,AQUIXTLA,CAMOCUAUTLA,CAXHUACAN,COATEPEC,CUAUTEMPAN,CHICONCUAUTLA,CHIGNAHUAPAN,HUEHUETLA,HUEYTLALPAN,HUITZILAN DE SERDAN,ATLEQUIZAYAN,IXTACAMAXTITLAN,IXTEPEC,JONOTLA,NAUZONTLA,OLINTLA,TEPANGO DE RODRIGUEZ,TEPETZINTLA,TETELA DE OCAMPO,TUZAMAPAN DE GALEANA,XOCHIAPULCO,XOCHITLAN DE VICENTE SUAREZ,ZACATLAN,ZAPOTITLAN DE MENDEZ,ZAUTLA,ZONGOZOTLA,ZOQUIAPAN-NATIONAL_LOWER-runoff-2024"
117,292,"Diputación del Distrito Federal 2 de QUERÉTARO",2024-03-01,2024-05-29,"MX-QUE-SAN JUAN DEL RIO,TEQUISQUIAPAN,EZEQUIEL MONTES-NATIONAL_LOWER-runoff-2024"
118,286,"Diputación del Distrito Federal 2 de QUINTANA ROO",2024-03-01,2024-05-29,"MX-ROO-FELIPE CARRILLO PUERTO,JOSE MARIA MORELOS,OTHON P. BLANCO,BACALAR-NATIONAL_LOWER-runoff-2024"
119,308,"Diputación del Distrito Federal 2 de SAN LUIS POTOSÍ",2024-03-01,2024-05-29,"MX-SLP-CERRO DE SAN PEDRO,SANTA MARIA DEL RIO,SOLEDAD DE GRACIANO SANCHEZ,TIERRA NUEVA,VILLA DE ARRIAGA,VILLA DE REYES,ZARAGOZA-NATIONAL_LOWER-runoff-2024"
120,299,"Diputación del Distrito Federal 2 de SINALOA",2024-03-01,2024-05-29,"MX-SIN-AHOME-NATIONAL_LOWER-runoff-2024"
121,317,"Diputación del Distrito Federal 2 de SONORA",2024-03-01,2024-05-29,"MX-SON-AGUA PRIETA,ARIZPE,BACOACHI,CANANEA,CUCURPE,FRONTERAS,IMURIS,MAGDALENA,NACO,NOGALES,SANTA CRUZ-NATIONAL_LOWER-runoff-2024"
122,325,"Diputación del Distrito Federal 2 de TABASCO",2024-03-01,2024-05-29,"MX-TAB-CARDENAS,HUIMANGUILLO-NATIONAL_LOWER-runoff-2024"
123,336,"Diputación del Distrito Federal 2 de TAMAULIPAS",2024-03-01,2024-05-29,"MX-TAM-CAMARGO,GUERRERO,GUSTAVO DIAZ ORDAZ,MIER,MIGUEL ALEMAN,REYNOSA-NATIONAL_LOWER-runoff-2024"
124,332,"Diputación del Distrito Federal 2 de TLAXCALA",2024-03-01,2024-05-29,"MX-TLA-APETATITLAN DE ANTONIO CARVAJAL,CHIAUTEMPAN,MAZATECOCHCO DE JOSE MARIA MORELOS,CONTLA DE JUAN CUAMATZI,ACUAMANALA DE MIGUEL HIDALGO,SAN PABLO DEL MONTE,TENANCINGO,TEOLOCHOLCO,TEPEYANCO,TLAXCALA,TOTOLAC,PAPALOTLA DE XICOHTENCATL,SANTA CRUZ QUILEHTLA,SANTA ISABEL XILOXOXTLA,SAN FRANCISCO TETLANOHCAN,LA MAGDALENA TLALTELULCO-NATIONAL_LOWER-runoff-2024"
125,356,"Diputación del Distrito Federal 2 de VERACRUZ DE IGNACIO DE LA LLAVE",2024-03-01,2024-05-29,"MX-VER-BENITO JUAREZ,CHALMA,CHICONAMEL,CHICONTEPEC,CHONTLA,HUAYACOCOTLA,ILAMATLAN,IXCATEPEC,IXHUATLAN DE MADERO,PLATON SANCHEZ,TANTOYUCA,TEXCATEPEC,TLACHICHILCO,ZACUALPAN,ZONTECOMATLAN-NATIONAL_LOWER-runoff-2024"
126,367,"Diputación del Distrito Federal 2 de YUCATÁN",2024-03-01,2024-05-29,"MX-YUC-ACANCEH,BACA,BOKOBA,CACALCHEN,CANSAHCAB,CELESTUN,CONKAL,CHICXULUB PUEBLO,DZEMUL,HOCABA,HOCTUN,HUNUCMA,IXIL,KANASIN,KINCHIL,MERIDA,MOCOCHA,MOTUL,MUXUPIP,PROGRESO,SAMAHIL,SEYE,SINANCHE,SUMA,TAHMEK,TEKANTO,TELCHAC PUEBLO,TELCHAC PUERTO,TETIZ,TEYA,TIMUCUY,TIXKOKOB,TIXPEHUAL,UCU,XOCCHEL,YAXKUKUL,YOBAIN-NATIONAL_LOWER-runoff-2024"
127,373,"Diputación del Distrito Federal 2 de ZACATECAS",2024-03-01,2024-05-29,"MX-ZAC-TRINIDAD GARCIA DE LA CADENA,GENARO CODINA,EL PLATEADO DE JOAQUIN AMARO,HUANUSCO,JALPA,JEREZ,JUCHIPILA,LUIS MOYA,MEZQUITAL DEL ORO,MOMAX,MONTE ESCOBEDO,MOYAHUA DE ESTRADA,NOCHISTLAN DE MEJIA,VALPARAISO,VILLANUEVA,SANTA MARIA DE LA PAZ,APOZOL,APULCO,ATOLINGA,BENITO JUAREZ,CUAUHTEMOC,OJOCALIENTE,SUSTICACAN,TABASCO,TEPECHITLAN,TEPETONGO,TEUL DE GONZALEZ ORTEGA,TLALTENANGO DE SANCHEZ ROMAN-NATIONAL_LOWER-runoff-2024"
128,92,"Diputación del Distrito Federal 20 de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-IZTAPALAPA-NATIONAL_LOWER-runoff-2024"
129,133,"Diputación del Distrito Federal 20 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-NEZAHUALCOYOTL-NATIONAL_LOWER-runoff-2024"
130,210,"Diputación del Distrito Federal 20 de JALISCO",2024-03-01,2024-05-29,"MX-JAL-TONALA,ZAPOTLANEJO,ACATIC,JUANACATLAN,EL SALTO-NATIONAL_LOWER-runoff-2024"
,0,"Diputación del Distrito Federal 20 de VERACRUZ DE IGNACIO DE LA LLAVE",2021-04-04,2021-06-02,"MX-VER-TEXISTEPEC,ZARAGOZA,NANCHITAL DE LAZARO CARDENAS DEL RIO,TATAHUICAPAN DE JUAREZ,COSOLEACAQUE,CHINAMECA,HUEYAPAN DE OCAMPO,JALTIPAN,MECAYAPAN,OLUTA,OTEAPAN,PAJAPAN,SOCONUSCO,SOTEAPAN-NATIONAL_LOWER-runoff-2024"
132,93,"Diputación del Distrito Federal 21 de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-XOCHIMILCO,MILPA ALTA-NATIONAL_LOWER-runoff-2024"
133,134,"Diputación del Distrito Federal 21 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-IXTAPALUCA,JUCHITEPEC,OZUMBA,TENANGO DEL AIRE,TEPETLIXPA,TLALMANALCO,AMECAMECA,ATLAUTLA,AYAPANGO,ECATZINGO-NATIONAL_LOWER-runoff-2024"
134,94,"Diputación del Distrito Federal 22 de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-IZTAPALAPA-NATIONAL_LOWER-runoff-2024"
135,135,"Diputación del Distrito Federal 22 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-NAUCALPAN DE JUAREZ-NATIONAL_LOWER-runoff-2024"
,0,"Diputación del Distrito Federal 23 de CIUDAD DE MÉXICO",2021-04-04,2021-06-02,"MX-CMX-COYOACAN-NATIONAL_LOWER-runoff-2024"
137,136,"Diputación del Distrito Federal 23 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-ALMOLOYA DEL RIO,ATIZAPAN,CAPULHUAC,XALATLACO,LERMA,OCOYOACAC,OCUILAN,TEXCALYACAC,TIANGUISTENCO-NATIONAL_LOWER-runoff-2024"
,0,"Diputación del Distrito Federal 24 de CIUDAD DE MÉXICO",2021-04-04,2021-06-02,"MX-CMX-COYOACAN,XOCHIMILCO-NATIONAL_LOWER-runoff-2024"
139,137,"Diputación del Distrito Federal 24 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-NAUCALPAN DE JUAREZ-NATIONAL_LOWER-runoff-2024"
140,138,"Diputación del Distrito Federal 25 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-CHIMALHUACAN-NATIONAL_LOWER-runoff-2024"
141,139,"Diputación del Distrito Federal 26 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-OTZOLOTEPEC,TOLUCA-NATIONAL_LOWER-runoff-2024"
142,140,"Diputación del Distrito Federal 27 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-CALIMAYA,CHAPULTEPEC,METEPEC,MEXICALTZINGO,SAN ANTONIO LA ISLA,SAN MATEO ATENCO-NATIONAL_LOWER-runoff-2024"
143,141,"Diputación del Distrito Federal 28 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-APAXCO,HUEHUETOCA,HUEYPOXTLA,TEQUIXQUIAC,ZUMPANGO-NATIONAL_LOWER-runoff-2024"
144,142,"Diputación del Distrito Federal 29 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-NEZAHUALCOYOTL-NATIONAL_LOWER-runoff-2024"
145,6,"Diputación del Distrito Federal 3 de AGUASCALIENTES",2024-03-01,2024-05-29,"MX-AGU-AGUASCALIENTES-NATIONAL_LOWER-runoff-2024"
146,11,"Diputación del Distrito Federal 3 de BAJA CALIFORNIA",2024-03-01,2024-05-29,"MX-BCN-ENSENADA-NATIONAL_LOWER-runoff-2024"
147,56,"Diputación del Distrito Federal 3 de CHIAPAS",2024-03-01,2024-05-29,"MX-CHP-CHILON,OCOSINGO,SITALA,BENEMERITO DE LAS AMERICAS,MARQUES DE COMILLAS-NATIONAL_LOWER-runoff-2024"
148,25,"Diputación del Distrito Federal 3 de CHIHUAHUA",2024-03-01,2024-05-29,"MX-CHH-JUAREZ-NATIONAL_LOWER-runoff-2024"
149,97,"Diputación del Distrito Federal 3 de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-AZCAPOTZALCO-NATIONAL_LOWER-runoff-2024"
150,43,"Diputación del Distrito Federal 3 de COAHUILA DE ZARAGOZA",2024-03-01,2024-05-29,"MX-COA-ABASOLO,ALLENDE,CANDELA,ESCOBEDO,FRONTERA,GUERRERO,HIDALGO,JUAREZ,MONCLOVA,PROGRESO,SABINAS,SAN JUAN DE SABINAS,VILLA UNION-NATIONAL_LOWER-runoff-2024"
151,107,"Diputación del Distrito Federal 3 de DURANGO",2024-03-01,2024-05-29,"MX-DUR-CANATLAN,CONETO DE COMONFORT,CUENCAME,SIMON BOLIVAR,GUADALUPE VICTORIA,LERDO,NAZAS,NOMBRE DE DIOS,NUEVO IDEAL,PANUCO DE CORONADO,PE?ON BLANCO,POANAS,RODEO,SAN JUAN DE GUADALUPE,SAN JUAN DEL RIO,SAN LUIS DEL CORDERO,SANTA CLARA-NATIONAL_LOWER-runoff-2024"
152,143,"Diputación del Distrito Federal 3 de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"MX-MEX-ATLACOMULCO,IXTLAHUACA,JIQUIPILCO,JOCOTITLAN,EL ORO-NATIONAL_LOWER-runoff-2024"
153,182,"Diputación del Distrito Federal 3 de GUANAJUATO",2024-03-01,2024-05-29,"MX-GUA-LEON-NATIONAL_LOWER-runoff-2024"
154,166,"Diputación del Distrito Federal 3 de GUERRERO",2024-03-01,2024-05-29,"MX-GRO-PETATLAN,TECPAN DE GALEANA,LA UNION DE ISIDORO MONTES DE OCA,ATOYAC DE ALVAREZ,BENITO JUAREZ,COAHUAYUTLA DE JOSE MARIA IZAZAGA,COYUCA DE BENITEZ,ZIHUATANEJO DE AZUETA-NATIONAL_LOWER-runoff-2024"
155,192,"Diputación del Distrito Federal 3 de HIDALGO",2024-03-01,2024-05-29,"MX-HID-ACTOPAN,AJACUBA,ATOTONILCO EL GRANDE,EL ARENAL,ELOXOCHITLAN,FRANCISCO I. MADERO,HUASCA DE OCAMPO,JUAREZ HIDALGO,METZTITLAN,MINERAL DEL CHICO,MINERAL DEL MONTE,MIXQUIAHUALA DE JUAREZ,OMITLAN DE JUAREZ,SAN AGUSTIN METZQUITITLAN,SAN AGUSTIN TLAXIACA,TETEPANGO,TLAHUELILPAN,TLAHUILTEPA,ZACUALTIPAN DE ANGELES-NATIONAL_LOWER-runoff-2024"
156,211,"Diputación del Distrito Federal 3 de JALISCO",2024-03-01,2024-05-29,"MX-JAL-MEXTICACAN,SAN MIGUEL EL ALTO,TEOCALTICHE,TEPATITLAN DE MORELOS,VALLE DE GUADALUPE,VILLA HIDALGO,CA?ADAS DE OBREGON,YAHUALICA DE GONZALEZ GALLO,SAN IGNACIO CERRO GORDO,ARANDAS,JALOSTOTITLAN,JESUS MARIA-NATIONAL_LOWER-runoff-2024"
157,225,"Diputación del Distrito Federal 3 de MICHOACÁN DE OCAMPO",2024-03-01,2024-05-29,"MX-MIC-ANGANGUEO,CARACUARO,HUETAMO,JUAREZ,JUNGAPEO,OCAMPO,SAN LUCAS,SUSUPUATO,TIQUICHEO DE NICOLAS ROMERO,TUXPAN,TUZANTLA,TZITZIO,ZITACUARO-NATIONAL_LOWER-runoff-2024"
158,235,"Diputación del Distrito Federal 3 de MORELOS",2024-03-01,2024-05-29,"MX-MOR-AXOCHIAPAN,AYALA,CUAUTLA,TEPALCINGO,TLALTIZAPAN DE ZAPATA-NATIONAL_LOWER-runoff-2024"
159,242,"Diputación del Distrito Federal 3 de NAYARIT",2024-03-01,2024-05-29,"MX-NAY-SAN PEDRO LAGUNILLAS,SANTA MARIA DEL ORO,XALISCO,LA YESCA,AHUACATLAN,AMATLAN DE CA?AS,BAHIA DE BANDERAS,COMPOSTELA,IXTLAN DEL RIO,JALA-NATIONAL_LOWER-runoff-2024"
160,250,"Diputación del Distrito Federal 3 de NUEVO LEÓN",2024-03-01,2024-05-29,"MX-NLE-GRAL. ESCOBEDO-NATIONAL_LOWER-runoff-2024"
